dataset,pool,group,task_family,split,source_id,method,params,status,error,n,c,M,runtime_seconds,backend,repo_url,commit,retrieval_date,license,bp_sha256,params_sha256,cache_hit,cache_file,adapter_meta,adapter_revision,ACC,NMI,ARI,F1
COIL100,2,NEW10,,formal,,RANGE,"{""alpha"": 0.8, ""anchor_offset"": 0, ""fuzzy_threshold"": 0.8, ""kmeans_replicates"": 3, ""lambda"": 0.1}",ok,,7200,100,20,96.09116110000468,matlab,https://github.com/middle258/RANGE.git,85d93c54d72d500034d05b5ef131bd90630a3632,2026-09-14,NOASSERTION,84623335c0aeb37ffed38419cddb41419317c79b1de0e2c4b3850aa17550ef84,768290a1f1c2f63f8babf657f4e5e2b4da610a7bbda77136d410d91af83ab12a,False,results\cache\official_baselines\RANGE\COIL100__pool2__9d51515b31609657b8f9c165075b78aff930b084897b805bf1c83746e3fe4ec5.npz,"{""details"": {""alpha"": 0.8, ""anchor_offset"": 0, ""entrypoint"": ""HFES+solve_RANGE"", ""fuzzy_threshold"": 0.8, ""input"": ""frozen_base_parts"", ""kmeans_replicates"": 3, ""lambda"": 0.1}, ""method"": ""RANGE"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.5779166666666666,0.7931225263654327,0.5257986286795594,0.5723008007970025
COIL100,2,NEW10,,formal,,YACHT,"{""alpha"": 0.99, ""anchor_offset"": 2, ""kmeans_replicates"": 3, ""theta"": 0.4, ""walk_order"": 20}",ok,,7200,100,20,49.20407910000358,matlab,https://github.com/scu-kdde/YACHT.git,44cb0fc35b80ec17befa199879ac947fee15f464,2026-09-14,NOASSERTION,84623335c0aeb37ffed38419cddb41419317c79b1de0e2c4b3850aa17550ef84,62deb2b66b54ab18491847bd2cca81e375344bea0ab840d0da429a98100a165b,False,results\cache\official_baselines\YACHT\COIL100__pool2__22ff52a06a0896229640a2b0024ac67a99c2abd17e60a159b0ba156f948f6048.npz,"{""details"": {""alpha"": 0.99, ""anchor_offset"": 2, ""compatibility_patch"": ""paper walk order is parameterized; repository helper hard-codes 10"", ""entrypoint"": ""solve_YACHT"", ""input"": ""frozen_base_parts"", ""kmeans_replicates"": 3, ""theta"": 0.4, ""walk_order"": 20}, ""method"": ""YACHT"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.57125,0.781143383131858,0.5100086238363266,0.5596879826383564
COIL100,1,NEW10,,formal,,CEHM,{},ok,,7200,100,20,66.54107490000024,matlab,https://github.com/FeijiangLi/Code-k-HyperEdge-Medoids-for-Clustering-Ensemble-AAAI.git,29c22fb18e05eed67728eebcb29cd7e9133723f7,2026-09-14,NOASSERTION,86fb02f84b81129866d112889cdb5ec828442bb8599b9d944a21d1a3e8f71a65,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,False,results\cache\official_baselines\CEHM\COIL100__pool1__ac1cce622b853f6f4efb65264d8c1d0fc3b7e61e2028c33ed18bdafa38af6bb7.npz,"{""details"": {""entrypoint"": ""CEHM"", ""input"": ""frozen_base_parts"", ""variant"": ""published""}, ""method"": ""CEHM"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.5018055555555555,0.7823818001298719,0.38169866292122406,0.46655506620319653
COIL100,1,NEW10,,formal,,RANGE,"{""alpha"": 0.8, ""anchor_offset"": 0, ""fuzzy_threshold"": 0.8, ""kmeans_replicates"": 3, ""lambda"": 0.1}",ok,,7200,100,20,93.37072340000304,matlab,https://github.com/middle258/RANGE.git,85d93c54d72d500034d05b5ef131bd90630a3632,2026-09-14,NOASSERTION,86fb02f84b81129866d112889cdb5ec828442bb8599b9d944a21d1a3e8f71a65,768290a1f1c2f63f8babf657f4e5e2b4da610a7bbda77136d410d91af83ab12a,False,results\cache\official_baselines\RANGE\COIL100__pool1__f3792aa39cd029180c847191566b6849fbb8a93d32be1ebc440e560f0d63fba3.npz,"{""details"": {""alpha"": 0.8, ""anchor_offset"": 0, ""entrypoint"": ""HFES+solve_RANGE"", ""fuzzy_threshold"": 0.8, ""input"": ""frozen_base_parts"", ""kmeans_replicates"": 3, ""lambda"": 0.1}, ""method"": ""RANGE"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.5713888888888888,0.7865367185345299,0.5204995849657053,0.5637364333958026
COIL100,1,NEW10,,formal,,YACHT,"{""alpha"": 0.99, ""anchor_offset"": 2, ""kmeans_replicates"": 3, ""theta"": 0.4, ""walk_order"": 20}",ok,,7200,100,20,50.48483080000733,matlab,https://github.com/scu-kdde/YACHT.git,44cb0fc35b80ec17befa199879ac947fee15f464,2026-09-14,NOASSERTION,86fb02f84b81129866d112889cdb5ec828442bb8599b9d944a21d1a3e8f71a65,62deb2b66b54ab18491847bd2cca81e375344bea0ab840d0da429a98100a165b,False,results\cache\official_baselines\YACHT\COIL100__pool1__4d860f7b26d9150b3b2131ac80aee13ca9ef5a1ba53aa7a8be9c1979f8a1bce4.npz,"{""details"": {""alpha"": 0.99, ""anchor_offset"": 2, ""compatibility_patch"": ""paper walk order is parameterized; repository helper hard-codes 10"", ""entrypoint"": ""solve_YACHT"", ""input"": ""frozen_base_parts"", ""kmeans_replicates"": 3, ""theta"": 0.4, ""walk_order"": 20}, ""method"": ""YACHT"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.5566666666666666,0.7813105326443961,0.5010468267697887,0.5393471798175252
COIL20,0,BKCC_V2,,formal,,CEHM,{},ok,,1440,20,20,17.50549680000404,matlab,https://github.com/FeijiangLi/Code-k-HyperEdge-Medoids-for-Clustering-Ensemble-AAAI.git,29c22fb18e05eed67728eebcb29cd7e9133723f7,2026-09-14,NOASSERTION,123ffa6349a13c5b7b24299eccadfac5a367a8a51f7fab1a415e4883059e9323,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,False,results\cache\official_baselines\CEHM\COIL20__pool0__fb2eb8888cab39f318745da204735db7819cf99f99dab84e86f2b9a0e0175552.npz,"{""details"": {""entrypoint"": ""CEHM"", ""input"": ""frozen_base_parts"", ""variant"": ""published""}, ""method"": ""CEHM"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.6805555555555556,0.8002845140080033,0.6039837819420683,0.6422228993237453
COIL20,0,BKCC_V2,,formal,,RANGE,"{""alpha"": 0.8, ""anchor_offset"": 0, ""fuzzy_threshold"": 0.8, ""kmeans_replicates"": 3, ""lambda"": 0.1}",ok,,1440,20,20,14.913139399999636,matlab,https://github.com/middle258/RANGE.git,85d93c54d72d500034d05b5ef131bd90630a3632,2026-09-14,NOASSERTION,123ffa6349a13c5b7b24299eccadfac5a367a8a51f7fab1a415e4883059e9323,768290a1f1c2f63f8babf657f4e5e2b4da610a7bbda77136d410d91af83ab12a,False,results\cache\official_baselines\RANGE\COIL20__pool0__a083f5e0d8f062ebc1513da0bd2e62dc1bb378d615c575332f28bebdb4a5f659.npz,"{""details"": {""alpha"": 0.8, ""anchor_offset"": 0, ""entrypoint"": ""HFES+solve_RANGE"", ""fuzzy_threshold"": 0.8, ""input"": ""frozen_base_parts"", ""kmeans_replicates"": 3, ""lambda"": 0.1}, ""method"": ""RANGE"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.7486111111111111,0.8184315522173978,0.691989697223433,0.7356000274100406
COIL20,0,BKCC_V2,,formal,,YACHT,"{""alpha"": 0.99, ""anchor_offset"": 2, ""kmeans_replicates"": 3, ""theta"": 0.4, ""walk_order"": 20}",ok,,1440,20,20,13.827548600005684,matlab,https://github.com/scu-kdde/YACHT.git,44cb0fc35b80ec17befa199879ac947fee15f464,2026-09-14,NOASSERTION,123ffa6349a13c5b7b24299eccadfac5a367a8a51f7fab1a415e4883059e9323,62deb2b66b54ab18491847bd2cca81e375344bea0ab840d0da429a98100a165b,False,results\cache\official_baselines\YACHT\COIL20__pool0__69f4df13c035c1ff7458d4284efb306c28b86627402c3d4bcd5e9bc58bd2931f.npz,"{""details"": {""alpha"": 0.99, ""anchor_offset"": 2, ""compatibility_patch"": ""paper walk order is parameterized; repository helper hard-codes 10"", ""entrypoint"": ""solve_YACHT"", ""input"": ""frozen_base_parts"", ""kmeans_replicates"": 3, ""theta"": 0.4, ""walk_order"": 20}, ""method"": ""YACHT"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.7152777777777778,0.7990667648948413,0.6560630983052903,0.7055700721062133
COIL20,1,BKCC_V2,,formal,,CEHM,{},ok,,1440,20,20,13.92040650000854,matlab,https://github.com/FeijiangLi/Code-k-HyperEdge-Medoids-for-Clustering-Ensemble-AAAI.git,29c22fb18e05eed67728eebcb29cd7e9133723f7,2026-09-14,NOASSERTION,534d965ca580aa4ae63975b179929245508feb1ae61bd403a77de491b259fab0,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,False,results\cache\official_baselines\CEHM\COIL20__pool1__2a0c2da0387bae6c20840dd7653034019fac64f6f959dcea2ff5bc55a654ba55.npz,"{""details"": {""entrypoint"": ""CEHM"", ""input"": ""frozen_base_parts"", ""variant"": ""published""}, ""method"": ""CEHM"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.7076388888888889,0.7995773220274002,0.6218696744745592,0.6802856909827655
COIL20,1,BKCC_V2,,formal,,RANGE,"{""alpha"": 0.8, ""anchor_offset"": 0, ""fuzzy_threshold"": 0.8, ""kmeans_replicates"": 3, ""lambda"": 0.1}",ok,,1440,20,20,14.424615399999311,matlab,https://github.com/middle258/RANGE.git,85d93c54d72d500034d05b5ef131bd90630a3632,2026-09-14,NOASSERTION,534d965ca580aa4ae63975b179929245508feb1ae61bd403a77de491b259fab0,768290a1f1c2f63f8babf657f4e5e2b4da610a7bbda77136d410d91af83ab12a,False,results\cache\official_baselines\RANGE\COIL20__pool1__94ad55a98f7d0ff1bf9a23a22434008152dae005faef469079bac97a16a8bbdd.npz,"{""details"": {""alpha"": 0.8, ""anchor_offset"": 0, ""entrypoint"": ""HFES+solve_RANGE"", ""fuzzy_threshold"": 0.8, ""input"": ""frozen_base_parts"", ""kmeans_replicates"": 3, ""lambda"": 0.1}, ""method"": ""RANGE"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.7104166666666667,0.8066218093828635,0.6516176047153018,0.7132304725556647
COIL20,1,BKCC_V2,,formal,,YACHT,"{""alpha"": 0.99, ""anchor_offset"": 2, ""kmeans_replicates"": 3, ""theta"": 0.4, ""walk_order"": 20}",ok,,1440,20,20,13.580232899999828,matlab,https://github.com/scu-kdde/YACHT.git,44cb0fc35b80ec17befa199879ac947fee15f464,2026-09-14,NOASSERTION,534d965ca580aa4ae63975b179929245508feb1ae61bd403a77de491b259fab0,62deb2b66b54ab18491847bd2cca81e375344bea0ab840d0da429a98100a165b,False,results\cache\official_baselines\YACHT\COIL20__pool1__b14a213ad90073f47759794f748798cf383764cec476e57ee402cef9606b25a1.npz,"{""details"": {""alpha"": 0.99, ""anchor_offset"": 2, ""compatibility_patch"": ""paper walk order is parameterized; repository helper hard-codes 10"", ""entrypoint"": ""solve_YACHT"", ""input"": ""frozen_base_parts"", ""kmeans_replicates"": 3, ""theta"": 0.4, ""walk_order"": 20}, ""method"": ""YACHT"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.69375,0.8142072283334081,0.632165964356198,0.6902908074377097
COIL20,2,BKCC_V2,,formal,,CEHM,{},ok,,1440,20,20,13.68170870000904,matlab,https://github.com/FeijiangLi/Code-k-HyperEdge-Medoids-for-Clustering-Ensemble-AAAI.git,29c22fb18e05eed67728eebcb29cd7e9133723f7,2026-09-14,NOASSERTION,7dfcbb2092e1618f7f3a0261363cb6bd1d35e7971bd833b2c06c0b4220f2fa9e,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,False,results\cache\official_baselines\CEHM\COIL20__pool2__e5979b8f165e0c306e422fd5d5842c3a682a5e3c1b9f41fb3500c4360fd2da7a.npz,"{""details"": {""entrypoint"": ""CEHM"", ""input"": ""frozen_base_parts"", ""variant"": ""published""}, ""method"": ""CEHM"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.6944444444444444,0.7999317676761883,0.6332424324432391,0.679635262602733
COIL20,2,BKCC_V2,,formal,,RANGE,"{""alpha"": 0.8, ""anchor_offset"": 0, ""fuzzy_threshold"": 0.8, ""kmeans_replicates"": 3, ""lambda"": 0.1}",ok,,1440,20,20,14.425829999992857,matlab,https://github.com/middle258/RANGE.git,85d93c54d72d500034d05b5ef131bd90630a3632,2026-09-14,NOASSERTION,7dfcbb2092e1618f7f3a0261363cb6bd1d35e7971bd833b2c06c0b4220f2fa9e,768290a1f1c2f63f8babf657f4e5e2b4da610a7bbda77136d410d91af83ab12a,False,results\cache\official_baselines\RANGE\COIL20__pool2__350ba310ebf087cbbdd4bf7e2f1f955579b42e256ef6de7d4d307b547a79e556.npz,"{""details"": {""alpha"": 0.8, ""anchor_offset"": 0, ""entrypoint"": ""HFES+solve_RANGE"", ""fuzzy_threshold"": 0.8, ""input"": ""frozen_base_parts"", ""kmeans_replicates"": 3, ""lambda"": 0.1}, ""method"": ""RANGE"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.7111111111111111,0.7991683995335969,0.6489443789597502,0.6943066862828441
COIL20,2,BKCC_V2,,formal,,YACHT,"{""alpha"": 0.99, ""anchor_offset"": 2, ""kmeans_replicates"": 3, ""theta"": 0.4, ""walk_order"": 20}",ok,,1440,20,20,14.038176500005648,matlab,https://github.com/scu-kdde/YACHT.git,44cb0fc35b80ec17befa199879ac947fee15f464,2026-09-14,NOASSERTION,7dfcbb2092e1618f7f3a0261363cb6bd1d35e7971bd833b2c06c0b4220f2fa9e,62deb2b66b54ab18491847bd2cca81e375344bea0ab840d0da429a98100a165b,False,results\cache\official_baselines\YACHT\COIL20__pool2__9799079327b18956758a85fb5ce5838585d8ae36432e94cf412860364efadaa6.npz,"{""details"": {""alpha"": 0.99, ""anchor_offset"": 2, ""compatibility_patch"": ""paper walk order is parameterized; repository helper hard-codes 10"", ""entrypoint"": ""solve_YACHT"", ""input"": ""frozen_base_parts"", ""kmeans_replicates"": 3, ""theta"": 0.4, ""walk_order"": 20}, ""method"": ""YACHT"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.69375,0.8044947068789405,0.6364989814345487,0.6813317798121787
Caltech101-20,0,NEW10,,formal,,CEHM,{},ok,,2386,20,20,13.79485669999849,matlab,https://github.com/FeijiangLi/Code-k-HyperEdge-Medoids-for-Clustering-Ensemble-AAAI.git,29c22fb18e05eed67728eebcb29cd7e9133723f7,2026-09-14,NOASSERTION,a5cb76e206e7fc72f7092475d0b1189b34693bc62b05a4c0543a9000ae9d0f0f,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,False,results\cache\official_baselines\CEHM\Caltech101-20__pool0__a13ef05dc2b603a676d24a21602654c2471e0287c80ba41f95332d5bb1aa8efe.npz,"{""details"": {""entrypoint"": ""CEHM"", ""input"": ""frozen_base_parts"", ""variant"": ""published""}, ""method"": ""CEHM"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.26823134953897737,0.40004971720004895,0.16156607353072955,0.20714857569639653
Caltech101-20,0,NEW10,,formal,,RANGE,"{""alpha"": 0.8, ""anchor_offset"": 0, ""fuzzy_threshold"": 0.8, ""kmeans_replicates"": 3, ""lambda"": 0.1}",ok,,2386,20,20,15.164201099993079,matlab,https://github.com/middle258/RANGE.git,85d93c54d72d500034d05b5ef131bd90630a3632,2026-09-14,NOASSERTION,a5cb76e206e7fc72f7092475d0b1189b34693bc62b05a4c0543a9000ae9d0f0f,768290a1f1c2f63f8babf657f4e5e2b4da610a7bbda77136d410d91af83ab12a,False,results\cache\official_baselines\RANGE\Caltech101-20__pool0__24ab6aea783d6f9860347d2fac6d858f5eef5713f2399f249fa64cf4e7031f87.npz,"{""details"": {""alpha"": 0.8, ""anchor_offset"": 0, ""entrypoint"": ""HFES+solve_RANGE"", ""fuzzy_threshold"": 0.8, ""input"": ""frozen_base_parts"", ""kmeans_replicates"": 3, ""lambda"": 0.1}, ""method"": ""RANGE"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.26320201173512153,0.38387477505956635,0.1630360830518423,0.21772594094092956
Caltech101-20,0,NEW10,,formal,,YACHT,"{""alpha"": 0.99, ""anchor_offset"": 2, ""kmeans_replicates"": 3, ""theta"": 0.4, ""walk_order"": 20}",ok,,2386,20,20,15.23058139999921,matlab,https://github.com/scu-kdde/YACHT.git,44cb0fc35b80ec17befa199879ac947fee15f464,2026-09-14,NOASSERTION,a5cb76e206e7fc72f7092475d0b1189b34693bc62b05a4c0543a9000ae9d0f0f,62deb2b66b54ab18491847bd2cca81e375344bea0ab840d0da429a98100a165b,False,results\cache\official_baselines\YACHT\Caltech101-20__pool0__356abc7255f542de4da31e7c018dd8bad0fa1c611102c5dc714c1e85d485cf38.npz,"{""details"": {""alpha"": 0.99, ""anchor_offset"": 2, ""compatibility_patch"": ""paper walk order is parameterized; repository helper hard-codes 10"", ""entrypoint"": ""solve_YACHT"", ""input"": ""frozen_base_parts"", ""kmeans_replicates"": 3, ""theta"": 0.4, ""walk_order"": 20}, ""method"": ""YACHT"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.2585917854149204,0.387105539038533,0.16974258052172972,0.2065752977390917
Caltech101-20,1,NEW10,,formal,,CEHM,{},ok,,2386,20,20,13.121879799989983,matlab,https://github.com/FeijiangLi/Code-k-HyperEdge-Medoids-for-Clustering-Ensemble-AAAI.git,29c22fb18e05eed67728eebcb29cd7e9133723f7,2026-09-14,NOASSERTION,bb1e6758f34293ddaa2f0d7c41703fff8e6c6b7fd46f536d3d13969c0f3db479,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,False,results\cache\official_baselines\CEHM\Caltech101-20__pool1__ccb9499ada31e531875b1245f865bc6fe49c667cbf69b466bd236193879e87cb.npz,"{""details"": {""entrypoint"": ""CEHM"", ""input"": ""frozen_base_parts"", ""variant"": ""published""}, ""method"": ""CEHM"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.268650461022632,0.39316371116999616,0.1487592298014008,0.21074736871652044
Caltech101-20,1,NEW10,,formal,,RANGE,"{""alpha"": 0.8, ""anchor_offset"": 0, ""fuzzy_threshold"": 0.8, ""kmeans_replicates"": 3, ""lambda"": 0.1}",ok,,2386,20,20,15.319834199995967,matlab,https://github.com/middle258/RANGE.git,85d93c54d72d500034d05b5ef131bd90630a3632,2026-09-14,NOASSERTION,bb1e6758f34293ddaa2f0d7c41703fff8e6c6b7fd46f536d3d13969c0f3db479,768290a1f1c2f63f8babf657f4e5e2b4da610a7bbda77136d410d91af83ab12a,False,results\cache\official_baselines\RANGE\Caltech101-20__pool1__30203dd7ae79a47141303c53dae97bee8b101470ce5f682a2173c39975be930d.npz,"{""details"": {""alpha"": 0.8, ""anchor_offset"": 0, ""entrypoint"": ""HFES+solve_RANGE"", ""fuzzy_threshold"": 0.8, ""input"": ""frozen_base_parts"", ""kmeans_replicates"": 3, ""lambda"": 0.1}, ""method"": ""RANGE"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.27242246437552387,0.3742098413344359,0.15998038106446522,0.22948918761159448
Caltech101-20,1,NEW10,,formal,,YACHT,"{""alpha"": 0.99, ""anchor_offset"": 2, ""kmeans_replicates"": 3, ""theta"": 0.4, ""walk_order"": 20}",ok,,2386,20,20,14.989763200006564,matlab,https://github.com/scu-kdde/YACHT.git,44cb0fc35b80ec17befa199879ac947fee15f464,2026-09-14,NOASSERTION,bb1e6758f34293ddaa2f0d7c41703fff8e6c6b7fd46f536d3d13969c0f3db479,62deb2b66b54ab18491847bd2cca81e375344bea0ab840d0da429a98100a165b,False,results\cache\official_baselines\YACHT\Caltech101-20__pool1__a06614212553773d67579b9c3f9bec26b106ce377999beb709733a82693b005c.npz,"{""details"": {""alpha"": 0.99, ""anchor_offset"": 2, ""compatibility_patch"": ""paper walk order is parameterized; repository helper hard-codes 10"", ""entrypoint"": ""solve_YACHT"", ""input"": ""frozen_base_parts"", ""kmeans_replicates"": 3, ""theta"": 0.4, ""walk_order"": 20}, ""method"": ""YACHT"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.25440067057837384,0.4152378928035973,0.16685592034521995,0.1844635531533427
Caltech101-20,2,NEW10,,formal,,CEHM,{},ok,,2386,20,20,13.514922400005162,matlab,https://github.com/FeijiangLi/Code-k-HyperEdge-Medoids-for-Clustering-Ensemble-AAAI.git,29c22fb18e05eed67728eebcb29cd7e9133723f7,2026-09-14,NOASSERTION,caddd0275c91628cae4244f670910e428a1f9e65f5e16264146277e9c84b548b,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,False,results\cache\official_baselines\CEHM\Caltech101-20__pool2__800a2ed49d27e5adfbacfc33e94f917a4ceb2be207a3bc984745f5424c61a619.npz,"{""details"": {""entrypoint"": ""CEHM"", ""input"": ""frozen_base_parts"", ""variant"": ""published""}, ""method"": ""CEHM"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.26026823134953897,0.392469417938983,0.14303306093869583,0.19800001025433822
Caltech101-20,2,NEW10,,formal,,RANGE,"{""alpha"": 0.8, ""anchor_offset"": 0, ""fuzzy_threshold"": 0.8, ""kmeans_replicates"": 3, ""lambda"": 0.1}",ok,,2386,20,20,15.30175220000092,matlab,https://github.com/middle258/RANGE.git,85d93c54d72d500034d05b5ef131bd90630a3632,2026-09-14,NOASSERTION,caddd0275c91628cae4244f670910e428a1f9e65f5e16264146277e9c84b548b,768290a1f1c2f63f8babf657f4e5e2b4da610a7bbda77136d410d91af83ab12a,False,results\cache\official_baselines\RANGE\Caltech101-20__pool2__6d0d9fe6e413e98fb1f5e8fbffa8024fe9e0c268706092c7a65477145238bb29.npz,"{""details"": {""alpha"": 0.8, ""anchor_offset"": 0, ""entrypoint"": ""HFES+solve_RANGE"", ""fuzzy_threshold"": 0.8, ""input"": ""frozen_base_parts"", ""kmeans_replicates"": 3, ""lambda"": 0.1}, ""method"": ""RANGE"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.2652975691533948,0.4078023491951866,0.17553390670369567,0.2129842642959526
Caltech101-20,2,NEW10,,formal,,YACHT,"{""alpha"": 0.99, ""anchor_offset"": 2, ""kmeans_replicates"": 3, ""theta"": 0.4, ""walk_order"": 20}",ok,,2386,20,20,15.497016399996937,matlab,https://github.com/scu-kdde/YACHT.git,44cb0fc35b80ec17befa199879ac947fee15f464,2026-09-14,NOASSERTION,caddd0275c91628cae4244f670910e428a1f9e65f5e16264146277e9c84b548b,62deb2b66b54ab18491847bd2cca81e375344bea0ab840d0da429a98100a165b,False,results\cache\official_baselines\YACHT\Caltech101-20__pool2__3fe098c8e7fc2d794e0232993cb62c4614dd84a5e50f520bd7ccda9243617980.npz,"{""details"": {""alpha"": 0.99, ""anchor_offset"": 2, ""compatibility_patch"": ""paper walk order is parameterized; repository helper hard-codes 10"", ""entrypoint"": ""solve_YACHT"", ""input"": ""frozen_base_parts"", ""kmeans_replicates"": 3, ""theta"": 0.4, ""walk_order"": 20}, ""method"": ""YACHT"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.28709136630343673,0.4069302545256575,0.18174542399326887,0.20562890952517482
Caltech101-20-MV,0,TEXT_MV,,formal,,CEHM,{},ok,,2386,20,20,13.942565600009402,matlab,https://github.com/FeijiangLi/Code-k-HyperEdge-Medoids-for-Clustering-Ensemble-AAAI.git,29c22fb18e05eed67728eebcb29cd7e9133723f7,2026-09-14,NOASSERTION,e13ca7cdd4491ed937d911f0aaa5f7e8b20a6afe7a889533d6f42a3309e942da,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,False,results\cache\official_baselines\CEHM\Caltech101-20-MV__pool0__f4020a0f2d0809f38a23f2451b5e30eb432ceea046bdd1dda35a46c6939f62ee.npz,"{""details"": {""entrypoint"": ""CEHM"", ""input"": ""frozen_base_parts"", ""variant"": ""published""}, ""method"": ""CEHM"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.34911986588432525,0.3200923688701385,-0.0037376139442456976,0.09536880933519723
Caltech101-20-MV,0,TEXT_MV,,formal,,RANGE,"{""alpha"": 0.8, ""anchor_offset"": 0, ""fuzzy_threshold"": 0.8, ""kmeans_replicates"": 3, ""lambda"": 0.1}",ok,,2386,20,20,14.38978140000836,matlab,https://github.com/middle258/RANGE.git,85d93c54d72d500034d05b5ef131bd90630a3632,2026-09-14,NOASSERTION,e13ca7cdd4491ed937d911f0aaa5f7e8b20a6afe7a889533d6f42a3309e942da,768290a1f1c2f63f8babf657f4e5e2b4da610a7bbda77136d410d91af83ab12a,False,results\cache\official_baselines\RANGE\Caltech101-20-MV__pool0__ab809eb8d829d4e0dadb4832a69dcb4e495c42b0a8fe7850432023ae8947935e.npz,"{""details"": {""alpha"": 0.8, ""anchor_offset"": 0, ""entrypoint"": ""HFES+solve_RANGE"", ""fuzzy_threshold"": 0.8, ""input"": ""frozen_base_parts"", ""kmeans_replicates"": 3, ""lambda"": 0.1}, ""method"": ""RANGE"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.36001676445934616,0.5642764992579619,0.26272345354313903,0.3283029238227315
Caltech101-20-MV,0,TEXT_MV,,formal,,YACHT,"{""alpha"": 0.99, ""anchor_offset"": 2, ""kmeans_replicates"": 3, ""theta"": 0.4, ""walk_order"": 20}",ok,,2386,20,20,14.690438599995105,matlab,https://github.com/scu-kdde/YACHT.git,44cb0fc35b80ec17befa199879ac947fee15f464,2026-09-14,NOASSERTION,e13ca7cdd4491ed937d911f0aaa5f7e8b20a6afe7a889533d6f42a3309e942da,62deb2b66b54ab18491847bd2cca81e375344bea0ab840d0da429a98100a165b,False,results\cache\official_baselines\YACHT\Caltech101-20-MV__pool0__4c6449984eee6889d61a81700d3d699c3672ff9e74977bd26ba485a91f2ee4f5.npz,"{""details"": {""alpha"": 0.99, ""anchor_offset"": 2, ""compatibility_patch"": ""paper walk order is parameterized; repository helper hard-codes 10"", ""entrypoint"": ""solve_YACHT"", ""input"": ""frozen_base_parts"", ""kmeans_replicates"": 3, ""theta"": 0.4, ""walk_order"": 20}, ""method"": ""YACHT"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.35456831517183574,0.5507600030160376,0.2565273988325748,0.3336652657949662
Caltech101-20-MV,1,TEXT_MV,,formal,,CEHM,{},ok,,2386,20,20,13.66601850000734,matlab,https://github.com/FeijiangLi/Code-k-HyperEdge-Medoids-for-Clustering-Ensemble-AAAI.git,29c22fb18e05eed67728eebcb29cd7e9133723f7,2026-09-14,NOASSERTION,917b64714e8cb1dbf22b48d18c54a0f55f6442d6dd050fea3d7bfc48c43abd69,44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,False,results\cache\official_baselines\CEHM\Caltech101-20-MV__pool1__08ae340f29892fe6def690a43bad690108ebce4690c1c7b2dd16e65ca32201fa.npz,"{""details"": {""entrypoint"": ""CEHM"", ""input"": ""frozen_base_parts"", ""variant"": ""published""}, ""method"": ""CEHM"", ""schema"": ""psfce-v4-matlab-adapter-v1""}",v1,0.4069572506286672,0.45000817422070444,0.09910599666166442,0.13419668760309988
